Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,OrigTeamName
,19-99,,600 Meter Run,Event 36,1:23.37,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Demar Murray,2,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 36,1:23.37,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Nassive Powell,2,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 36,1:24.08,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Robin Black,4,Elite Engine,Clubs,Elite Engine
,19-99,,600 Meter Run,Event 36,1:24.08,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Alvin Green,4,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 36,1:25.53,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Michael Stone,6,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:25.53,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Kemario Eldemire,6,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 36,1:25.68,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Rojay Henry,8,GC Foster College,Clubs,GC Foster College
20,19-99,,600 Meter Run,Event 36,1:26.52,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Delon Dixon,9,Knox Community College,Clubs,Knox Communi
,19-99,,600 Meter Run,Event 36,1:27.49,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Glenville James,10,GC Foster College,Clubs,GC Foster College
19,19-99,,600 Meter Run,Event 36,1:27.81,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Kenardo Johnson,11,Knox Community College,Clubs,Knox Communi
,19-99,,600 Meter Run,Event 36,1:27.82,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Corvel Senior,12,Church Teachers,Clubs,Church Teachers
18,19-99,,600 Meter Run,Event 36,1:27.92,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Romario Ferron Ferron,13,Port Antonio High,Clubs,Port Antonio
,19-99,,600 Meter Run,Event 36,1:28.14,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Raymone Campbell,14,GC Foster College,Clubs,GC Foster College
19,19-99,,600 Meter Run,Event 36,1:28.14,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Terroan Edward,14,Knox Community College,Clubs,Knox Communi
,19-99,,600 Meter Run,Event 36,1:28.28,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Damian Ross,16,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:29.57,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Leon Whyte,17,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:29.86,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Nigel Ellis,18,Elite Engine,Clubs,Elite Engine
,19-99,,600 Meter Run,Event 36,1:29.87,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Oshane Levy,19,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:29.87,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Delano Rochester,19,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:30.05,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Rojaire Bingham,21,UTECH Track,Clubs,Utec
19,19-99,,600 Meter Run,Event 36,1:30.05,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Amario Ferron,21,Port Antonio High,Clubs,Port Antonio
,19-99,,600 Meter Run,Event 36,1:30.16,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Roneil Graham,23,Uwi Mona,Clubs,Uwi Mona
22,19-99,,600 Meter Run,Event 36,1:30.76,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Rohan Rose,24,Moneague College,Clubs,moneague college
,19-99,,600 Meter Run,Event 36,1:31.64,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jaheem Forrester,25,UTECH Track,Clubs,Utec
,19-99,,600 Meter Run,Event 36,1:31.64,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Jonah Morgan,25,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:31.96,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Tracey,27,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:32.02,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Ruel Higgins,28,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:32.02,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Noxroy Wright,28,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:32.76,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Rodgers,30,Elite Engine,Clubs,Elite Engine
,19-99,,600 Meter Run,Event 36,1:33.59,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Chevan Lawrence,31,UTECH Track,Clubs,Utec
,19-99,,600 Meter Run,Event 36,1:33.59,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Roneil Mitchell,31,Church Teachers,Clubs,Church Teachers
19,19-99,,600 Meter Run,Event 36,1:33.82,Boys,1,2016-12-17,Gerald Claude Foster Over Distant Meet,Kristoff Thompson,33,Church Teachers,Clubs,Church Teachers
,19-99,,600 Meter Run,Event 36,1:35.28,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Okeem Whyte,34,GC Foster College,Clubs,GC Foster College
,19-99,,600 Meter Run,Event 36,1:35.28,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Oshane Blake,34,Uwi Mona,Clubs,Uwi Mona
,19-99,,600 Meter Run,Event 36,1:37.41,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Jason Rhoden,36,Church Teachers,Clubs,Church Teachers
19,19-99,,600 Meter Run,Event 36,1:43.58,Boys,2,2016-12-17,Gerald Claude Foster Over Distant Meet,Tivan Spencer,37,Knox Community College,Clubs,Knox Communi
,19-99,,600 Meter Run,Event 36,1:43.58,Boys,3,2016-12-17,Gerald Claude Foster Over Distant Meet,Ernest Newman,37,Uwi Mona,Clubs,Uwi Mona
18,19 & Under,,Shot Put,Event 37,12.78m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sahjay Stevens,1,St. Jago High,High School,St. Jago Hig
17,19 & Under,,Shot Put,Event 37,12.08m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Gabrielle Bailey,2,St. Jago High,High School,St. Jago Hig
18,19 & Under,,Shot Put,Event 37,11.66m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ashley Jarman,3,Alpha Academy,High School,Cma Alpha
16,19 & Under,,Shot Put,Event 37,11.14m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimone Reid,4,Edwin Allen High,High School,Edwin Allen
18,19 & Under,,Shot Put,Event 37,10.92m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Georgetta Samuels,5,Holmwood Technical High,High School,Holmwood Tec
,19 & Under,,Shot Put,Event 37,10.78m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shyledeen Smith,6,Petersfield High,High School,Petersfield
16,19 & Under,,Shot Put,Event 37,10.77m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sheika Mcpherson,7,Edwin Allen High,High School,Edwin Allen
16,19 & Under,,Shot Put,Event 37,10.77m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shadae Hudson,7,Holmwood Technical High,High School,Holmwood Tec
16,19 & Under,,Shot Put,Event 37,10.49m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shania Scott,9,St. Jago High,High School,St. Jago Hig
18,19 & Under,,Shot Put,Event 37,10.01m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rochelle-Ann Bailey,10,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Shot Put,Event 37,10.00m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anna-Kay Walters,11,Holmwood Technical High,High School,Holmwood Tec
17,19 & Under,,Shot Put,Event 37,9.91m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tamara Thompson,12,Holmwood Technical High,High School,Holmwood Tec
18,19 & Under,,Shot Put,Event 37,9.86m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Quteann Robb,13,St. Jago High,High School,St. Jago Hig
,19 & Under,,Shot Put,Event 37,9.33m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anjui Cowell,14,St. Catherine High,High School,St Catherine
16,19 & Under,,Shot Put,Event 37,9.16m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sarah Thompson,15,Holmwood Technical High,High School,Holmwood Tec
16,19 & Under,,Shot Put,Event 37,9.09m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Johnelle Johnson,16,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Shot Put,Event 37,8.93m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jessica Willis,17,Penwood High School,High School,Penwood High School
15,19 & Under,,Shot Put,Event 37,8.40m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Santornya Ralliford,18,Holmwood Technical High,High School,Holmwood Tec
17,19 & Under,,Shot Put,Event 37,8.32m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Annabelle Ellis,19,Alpha Academy,High School,Cma Alpha
15,19 & Under,,Shot Put,Event 37,8.10m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Dayna Jackson,20,Mavis Bank High,High School,Mavis Bank H
15,19 & Under,,Shot Put,Event 37,7.17m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Jodene Scott,21,Port Antonio High,High School,Port Antonio
16,19 & Under,,Discus Throw,Event 38,43.45m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sheika Mcpherson,1,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Discus Throw,Event 38,41.67m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Gabrielle Bailey,2,St. Jago High,High School,St. Jago Hig
18,19 & Under,,Discus Throw,Event 38,41.36m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Georgetta Samuels,3,Holmwood Technical High,High School,Holmwood Tec
18,19 & Under,,Discus Throw,Event 38,40.63m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rochelle-Ann Bailey,4,Edwin Allen High,High School,Edwin Allen
16,19 & Under,,Discus Throw,Event 38,40.40m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shadae Hudson,5,Holmwood Technical High,High School,Holmwood Tec
16,19 & Under,,Discus Throw,Event 38,39.82m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shania Scott,6,St. Jago High,High School,St. Jago Hig
,19 & Under,,Discus Throw,Event 38,39.77m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shyledeen Smith,7,Petersfield High,High School,Petersfield
17,19 & Under,,Discus Throw,Event 38,38.24m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shakira Stewart,8,St. Jago High,High School,St. Jago Hig
16,19 & Under,,Discus Throw,Event 38,36.21m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Johnelle Johnson,9,Edwin Allen High,High School,Edwin Allen
16,19 & Under,,Discus Throw,Event 38,35.88m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kimone Reid,10,Edwin Allen High,High School,Edwin Allen
15,19 & Under,,Discus Throw,Event 38,33.66m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Abbigail Parchment,11,St. Jago High,High School,St. Jago Hig
15,19 & Under,,Discus Throw,Event 38,33.16m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniella Williams,12,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Discus Throw,Event 38,32.82m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anna-Kay Walters,13,Holmwood Technical High,High School,Holmwood Tec
17,19 & Under,,Discus Throw,Event 38,32.50m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Annabelle Ellis,14,Alpha Academy,High School,Cma Alpha
18,19 & Under,,Discus Throw,Event 38,31.00m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Quteann Robb,15,St. Jago High,High School,St. Jago Hig
,19 & Under,,Discus Throw,Event 38,30.76m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anjui Cowell,16,St. Catherine High,High School,St Catherine
14,19 & Under,,Discus Throw,Event 38,29.38m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kadine Brown,17,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Discus Throw,Event 38,28.57m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tamara Thompson,18,Holmwood Technical High,High School,Holmwood Tec
14,19 & Under,,Discus Throw,Event 38,25.66m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kayla Davis,19,St. Jago High,High School,St. Jago Hig
13,19 & Under,,Discus Throw,Event 38,25.57m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sheneil Mcleod,20,Edwin Allen High,High School,Edwin Allen
14,19 & Under,,Discus Throw,Event 38,23.73m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Dejian Salmon,21,Edwin Allen High,High School,Edwin Allen
14,19 & Under,,Discus Throw,Event 38,23.13m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shenessa Thompson,22,Holmwood Technical High,High School,Holmwood Tec
,19 & Under,,Discus Throw,Event 38,22.56m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rickea Atkins,23,St. Catherine High,High School,St Catherine
13,19 & Under,,Discus Throw,Event 38,21.56m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Chrishale Mccarthy,24,St. Jago High,High School,St. Jago Hig
,19 & Under,,Discus Throw,Event 38,18.75m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Alexia Thomas,25,St. Catherine High,High School,St Catherine
14,19 & Under,,Discus Throw,Event 38,16.12m,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Cara Page,26,St. Jago High,High School,St. Jago Hig
16,19 & Under,,Discus Throw,Event 38,ND,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Asheka Whitter,--,Clarendon College,High School,Clarendon College
16,19 & Under,,Discus Throw,Event 38,ND,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Megan Francis,--,Clarendon College,High School,Clarendon College
15,19 & Under,,Discus Throw,Event 38,ND,Girls,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kenisha Thompson,--,Holmwood Technical High,High School,Holmwood Tec
,19 & Under,,Discus Throw,Event 39,53.56m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Roje Stona,1,St. Jago High,High School,St. Jago Hig
,19 & Under,,Discus Throw,Event 39,49.26m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Daniel Cope,2,Petersfield High,High School,Petersfield
,19 & Under,,Discus Throw,Event 39,42.40m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rajeev Meredith,3,St. Jago High,High School,St. Jago Hig
,19 & Under,,Discus Throw,Event 39,39.67m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Howard Beckford,4,St. Jago High,High School,St. Jago Hig
18,19 & Under,,Discus Throw,Event 39,39.15m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Everton Findley,5,Edwin Allen High,High School,Edwin Allen
,19 & Under,,Discus Throw,Event 39,37.95m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Brown,6,Petersfield High,High School,Petersfield
15,19 & Under,,Discus Throw,Event 39,37.76m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anthony Symile,7,Edwin Allen High,High School,Edwin Allen
17,19 & Under,,Discus Throw,Event 39,35.10m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Romain Stanberry,8,Edwin Allen High,High School,Edwin Allen
,19 & Under,,Discus Throw,Event 39,33.54m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Williams,9,St. Jago High,High School,St. Jago Hig
16,19 & Under,,Discus Throw,Event 39,31.90m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rouzhae Williams,10,Clarendon College,High School,Clarendon College
16,19 & Under,,Discus Throw,Event 39,30.55m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Chavar Williams,11,Clarendon College,High School,Clarendon College
,19 & Under,,Discus Throw,Event 39,28.70m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tevaughn Tate,12,Petersfield High,High School,Petersfield
15,19 & Under,,Discus Throw,Event 39,22.72m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Romain Mcintosh,13,Edwin Allen High,High School,Edwin Allen
18,19 & Under,,Shot Put,Event 40,17.31m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Kevin Nedrick,1,Petersfield High,High School,Petersfield
18,19 & Under,,Shot Put,Event 40,13.32m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Alroy Williams,2,Edwin Allen High,High School,Edwin Allen
,19 & Under,,Shot Put,Event 40,12.97m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Howard Beckford,3,St. Jago High,High School,St. Jago Hig
,19 & Under,,Shot Put,Event 40,12.77m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Brown,4,Petersfield High,High School,Petersfield
,19 & Under,,Shot Put,Event 40,12.26m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Tevaughn Tate,5,Petersfield High,High School,Petersfield
18,19 & Under,,Shot Put,Event 40,12.22m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Everton Findley,6,Edwin Allen High,High School,Edwin Allen
16,19 & Under,,Shot Put,Event 40,11.83m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Chavar Williams,7,Clarendon College,High School,Clarendon College
17,19 & Under,,Shot Put,Event 40,11.74m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Romain Stanberry,8,Edwin Allen High,High School,Edwin Allen
15,19 & Under,,Shot Put,Event 40,11.64m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Anthony Symile,9,Edwin Allen High,High School,Edwin Allen
16,19 & Under,,Shot Put,Event 40,11.57m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rouzhae Williams,10,Clarendon College,High School,Clarendon College
16,19 & Under,,Shot Put,Event 40,9.83m,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Vashaun Anderson,11,Clarendon College,High School,Clarendon College
,19 & Under,,Shot Put,Event 40,FOUL,Boys,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rajeev Meredith,--,St. Jago High,High School,St. Jago Hig
,19-99,Open,Shot Put,Event 41,15.19m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Isheka Binns,1,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Shot Put,Event 41,14.92m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Latifah Smith,2,UTECH Track,Clubs,Utec
,19-99,Open,Shot Put,Event 41,12.94m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanice Brown,3,GC Foster College,Clubs,GC Foster College
,19-99,Open,Shot Put,Event 41,11.52m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sheena Powell,4,GC Foster College,Clubs,GC Foster College
,19-99,Open,Shot Put,Event 41,10.93m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Venique Harris,5,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Discus Throw,Event 42,51.52m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Isheka Binns,1,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Discus Throw,Event 42,J51.52m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Venique Harris,2,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Discus Throw,Event 42,48.87m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Shanice Brown,3,GC Foster College,Clubs,GC Foster College
,19-99,Open,Discus Throw,Event 42,45.31m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Sheena Powell,4,GC Foster College,Clubs,GC Foster College
,19-99,Open,Discus Throw,Event 42,36.28m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Latifah Smith,5,UTECH Track,Clubs,Utec
,19-99,Open,Discus Throw,Event 42,28.64m,Women,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Ana-Kay Mcdonald,6,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Shot Put,Event 43,18.55m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Fredrick Dacres,1,Uwi Mona,Clubs,Uwi Mona
15,19-99,Open,Shot Put,Event 43,17.25m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Romere Ramble,2,Penwood High School,Clubs,Penwood High School
,19-99,Open,Shot Put,Event 43,16.23m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Christopher Brown,3,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Shot Put,Event 43,15.06m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Alec-Verne Longmore,4,UTECH Track,Clubs,Utec
,19-99,Open,Shot Put,Event 43,14.88m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Traves Smikle,5,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Shot Put,Event 43,13.15m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Charles Knight,6,GC Foster College,Clubs,GC Foster College
,19-99,Open,Shot Put,Event 43,12.79m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Xavier Blackwood,7,UTECH Track,Clubs,Utec
,19-99,Open,Shot Put,Event 43,12.17m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Rojive Smith,8,UTECH Track,Clubs,Utec
,19-99,Open,Shot Put,Event 43,11.16m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Edson Wright,9,UTECH Track,Clubs,Utec
,19-99,Open,Shot Put,Event 43,10.71m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Malik Lynch,10,UTECH Track,Clubs,Utec
,19-99,Open,Discus Throw,Event 44,61.30m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Fredrick Dacres,1,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Discus Throw,Event 44,58.44m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Traves Smikle,2,Uwi Mona,Clubs,Uwi Mona
,19-99,Open,Discus Throw,Event 44,51.56m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Glenford Watson,3,GC Foster College,Clubs,GC Foster College
,19-99,Open,Discus Throw,Event 44,51.30m,Men,None,2016-12-17,Gerald Claude Foster Over Distant Meet,Demar Gayle,4,GC Foster College,Clubs,GC Foster College
